county,precinct,office,district,party,candidate,votes,percent
Benton,PRECINCT 07,State Treasurer,,REP,Under-Votes,145,27.83%
Benton,PRECINCT 07,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 07,State Treasurer,,REP,Total Votes Cast,521,
Benton,PRECINCT 08,State Treasurer,,REP,JEFF CATON,469,72.38%
Benton,PRECINCT 08,State Treasurer,,REP,Write-Ins,4,0.62%
Benton,PRECINCT 08,State Treasurer,,REP,Total,473,
Benton,PRECINCT 08,State Treasurer,,REP,Under-Votes,175,27.01%
Benton,PRECINCT 08,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 08,State Treasurer,,REP,Total Votes Cast,648,
Benton,PRECINCT 09,State Treasurer,,REP,JEFF CATON,315,72.41%
Benton,PRECINCT 09,State Treasurer,,REP,Write-Ins,3,0.69%
Benton,PRECINCT 09,State Treasurer,,REP,Total,318,
Benton,PRECINCT 09,State Treasurer,,REP,Under-Votes,117,26.90%
Benton,PRECINCT 09,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 09,State Treasurer,,REP,Total Votes Cast,435,
Benton,PRECINCT 10,State Treasurer,,REP,JEFF CATON,240,74.07%
Benton,PRECINCT 10,State Treasurer,,REP,Write-Ins,3,0.93%
Benton,PRECINCT 10,State Treasurer,,REP,Total,243,
Benton,PRECINCT 10,State Treasurer,,REP,Under-Votes,81,25.00%
Benton,PRECINCT 10,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 10,State Treasurer,,REP,Total Votes Cast,324,
Benton,PRECINCT 11,State Treasurer,,REP,JEFF CATON,560,69.14%
Benton,PRECINCT 11,State Treasurer,,REP,Write-Ins,3,0.37%
Benton,PRECINCT 11,State Treasurer,,REP,Total,563,
Benton,PRECINCT 11,State Treasurer,,REP,Under-Votes,247,30.49%
Benton,PRECINCT 11,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 11,State Treasurer,,REP,Total Votes Cast,810,
Benton,PRECINCT 12,State Treasurer,,REP,JEFF CATON,63,71.59%
Benton,PRECINCT 12,State Treasurer,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 12,State Treasurer,,REP,Total,63,
Benton,PRECINCT 12,State Treasurer,,REP,Under-Votes,25,28.41%
Benton,PRECINCT 12,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 12,State Treasurer,,REP,Total Votes Cast,88,
Benton,PRECINCT 13,State Treasurer,,REP,JEFF CATON,26,56.52%
Benton,PRECINCT 13,State Treasurer,,REP,Write-Ins,2,4.35%
Benton,PRECINCT 13,State Treasurer,,REP,Total,28,
Benton,PRECINCT 13,State Treasurer,,REP,Under-Votes,18,39.13%
Benton,PRECINCT 13,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 13,State Treasurer,,REP,Total Votes Cast,46,
Benton,PRECINCT 14,State Treasurer,,REP,JEFF CATON,60,58.25%
Benton,PRECINCT 14,State Treasurer,,REP,Write-Ins,1,0.97%
Benton,PRECINCT 14,State Treasurer,,REP,Total,61,
Benton,PRECINCT 14,State Treasurer,,REP,Under-Votes,42,40.78%
Benton,PRECINCT 14,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 14,State Treasurer,,REP,Total Votes Cast,103,
Benton,PRECINCT 15,State Treasurer,,REP,JEFF CATON,314,72.35%
Benton,PRECINCT 15,State Treasurer,,REP,Write-Ins,1,0.23%
Benton,PRECINCT 15,State Treasurer,,REP,Total,315,
Benton,PRECINCT 15,State Treasurer,,REP,Under-Votes,119,27.42%
Benton,PRECINCT 15,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 15,State Treasurer,,REP,Total Votes Cast,434,
Benton,PRECINCT 16,State Treasurer,,REP,JEFF CATON,199,72.89%
Benton,PRECINCT 16,State Treasurer,,REP,Write-Ins,5,1.83%
Benton,PRECINCT 16,State Treasurer,,REP,Total,204,
Benton,PRECINCT 16,State Treasurer,,REP,Under-Votes,69,25.27%
Benton,PRECINCT 16,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 16,State Treasurer,,REP,Total Votes Cast,273,
Benton,PRECINCT 17,State Treasurer,,REP,JEFF CATON,403,72.35%
Benton,PRECINCT 17,State Treasurer,,REP,Write-Ins,2,0.36%
Benton,PRECINCT 17,State Treasurer,,REP,Total,405,
Benton,PRECINCT 17,State Treasurer,,REP,Under-Votes,152,27.29%
Benton,PRECINCT 17,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 17,State Treasurer,,REP,Total Votes Cast,557,
Benton,PRECINCT 18,State Treasurer,,REP,JEFF CATON,188,66.20%
Benton,PRECINCT 18,State Treasurer,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 18,State Treasurer,,REP,Total,188,
Benton,PRECINCT 18,State Treasurer,,REP,Under-Votes,96,33.80%
Benton,PRECINCT 18,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 18,State Treasurer,,REP,Total Votes Cast,284,
Benton,PRECINCT 19,State Treasurer,,REP,JEFF CATON,212,67.09%
Benton,PRECINCT 19,State Treasurer,,REP,Write-Ins,2,0.63%
Benton,PRECINCT 19,State Treasurer,,REP,Total,214,
Benton,PRECINCT 19,State Treasurer,,REP,Under-Votes,102,32.28%
Benton,PRECINCT 19,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 19,State Treasurer,,REP,Total Votes Cast,316,
Benton,PRECINCT 20,State Treasurer,,REP,JEFF CATON,158,69.30%
Benton,PRECINCT 20,State Treasurer,,REP,Write-Ins,1,0.44%
Benton,PRECINCT 20,State Treasurer,,REP,Total,159,
Benton,PRECINCT 20,State Treasurer,,REP,Under-Votes,69,30.26%
Benton,PRECINCT 20,State Treasurer,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 20,State Treasurer,,REP,Total Votes Cast,228,
Benton,PRECINCT 01,Attorney General,,DEM,HARDY MYERS,654,80.05%
Benton,PRECINCT 01,Attorney General,,DEM,Write-Ins,2,0.24%
Benton,PRECINCT 01,Attorney General,,DEM,Total,656,
Benton,PRECINCT 01,Attorney General,,DEM,Under-Votes,161,19.71%
Benton,PRECINCT 01,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 01,Attorney General,,DEM,Total Votes Cast,817,
Benton,PRECINCT 02,Attorney General,,DEM,HARDY MYERS,280,71.43%
Benton,PRECINCT 02,Attorney General,,DEM,Write-Ins,5,1.28%
Benton,PRECINCT 02,Attorney General,,DEM,Total,285,
Benton,PRECINCT 02,Attorney General,,DEM,Under-Votes,107,27.30%
Benton,PRECINCT 02,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 02,Attorney General,,DEM,Total Votes Cast,392,
Benton,PRECINCT 03,Attorney General,,DEM,HARDY MYERS,440,76.92%
Benton,PRECINCT 03,Attorney General,,DEM,Write-Ins,2,0.35%
Benton,PRECINCT 03,Attorney General,,DEM,Total,442,
Benton,PRECINCT 03,Attorney General,,DEM,Under-Votes,130,22.73%
Benton,PRECINCT 03,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 03,Attorney General,,DEM,Total Votes Cast,572,
Benton,PRECINCT 04,Attorney General,,DEM,HARDY MYERS,253,78.82%
Benton,PRECINCT 04,Attorney General,,DEM,Write-Ins,3,0.93%
Benton,PRECINCT 04,Attorney General,,DEM,Total,256,
Benton,PRECINCT 04,Attorney General,,DEM,Under-Votes,65,20.25%
Benton,PRECINCT 04,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 04,Attorney General,,DEM,Total Votes Cast,321,
Benton,PRECINCT 05,Attorney General,,DEM,HARDY MYERS,593,80.03%
Benton,PRECINCT 05,Attorney General,,DEM,Write-Ins,2,0.27%
Benton,PRECINCT 05,Attorney General,,DEM,Total,595,
Benton,PRECINCT 05,Attorney General,,DEM,Under-Votes,146,19.70%
Benton,PRECINCT 05,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 05,Attorney General,,DEM,Total Votes Cast,741,
Benton,PRECINCT 06,Attorney General,,DEM,HARDY MYERS,635,79.67%
Benton,PRECINCT 06,Attorney General,,DEM,Write-Ins,7,0.88%
Benton,PRECINCT 06,Attorney General,,DEM,Total,642,
Benton,PRECINCT 06,Attorney General,,DEM,Under-Votes,155,19.45%
Benton,PRECINCT 06,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 06,Attorney General,,DEM,Total Votes Cast,797,
Benton,PRECINCT 07,Attorney General,,DEM,HARDY MYERS,930,80.94%
Benton,PRECINCT 07,Attorney General,,DEM,Write-Ins,3,0.26%
Benton,PRECINCT 07,Attorney General,,DEM,Total,933,
Benton,PRECINCT 07,Attorney General,,DEM,Under-Votes,216,18.80%
Benton,PRECINCT 07,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 07,Attorney General,,DEM,Total Votes Cast,"1,149",
Benton,PRECINCT 08,Attorney General,,DEM,HARDY MYERS,861,81.07%
Benton,PRECINCT 08,Attorney General,,DEM,Write-Ins,3,0.28%
Benton,PRECINCT 08,Attorney General,,DEM,Total,864,
Benton,PRECINCT 08,Attorney General,,DEM,Under-Votes,198,18.64%
Benton,PRECINCT 08,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 08,Attorney General,,DEM,Total Votes Cast,"1,062",
Benton,PRECINCT 09,Attorney General,,DEM,HARDY MYERS,507,81.25%
Benton,PRECINCT 09,Attorney General,,DEM,Write-Ins,4,0.64%
Benton,PRECINCT 09,Attorney General,,DEM,Total,511,
Benton,PRECINCT 09,Attorney General,,DEM,Under-Votes,113,18.11%
Benton,PRECINCT 09,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 09,Attorney General,,DEM,Total Votes Cast,624,
Benton,PRECINCT 10,Attorney General,,DEM,HARDY MYERS,301,79.63%
Benton,PRECINCT 10,Attorney General,,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 10,Attorney General,,DEM,Total,301,
Benton,PRECINCT 10,Attorney General,,DEM,Under-Votes,77,20.37%
Benton,PRECINCT 10,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 10,Attorney General,,DEM,Total Votes Cast,378,
Benton,PRECINCT 11,Attorney General,,DEM,HARDY MYERS,441,81.67%
Benton,PRECINCT 11,Attorney General,,DEM,Write-Ins,1,0.19%
Benton,PRECINCT 11,Attorney General,,DEM,Total,442,
Benton,PRECINCT 11,Attorney General,,DEM,Under-Votes,98,18.15%
Benton,PRECINCT 11,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 11,Attorney General,,DEM,Total Votes Cast,540,
Benton,PRECINCT 12,Attorney General,,DEM,HARDY MYERS,27,75.00%
Benton,PRECINCT 12,Attorney General,,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 12,Attorney General,,DEM,Total,27,
Benton,PRECINCT 12,Attorney General,,DEM,Under-Votes,9,25.00%
Benton,PRECINCT 12,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 12,Attorney General,,DEM,Total Votes Cast,36,
Benton,PRECINCT 13,Attorney General,,DEM,HARDY MYERS,39,82.98%
Benton,PRECINCT 13,Attorney General,,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 13,Attorney General,,DEM,Total,39,
Benton,PRECINCT 13,Attorney General,,DEM,Under-Votes,8,17.02%
Benton,PRECINCT 13,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 13,Attorney General,,DEM,Total Votes Cast,47,
Benton,PRECINCT 14,Attorney General,,DEM,HARDY MYERS,73,70.19%
Benton,PRECINCT 14,Attorney General,,DEM,Write-Ins,1,0.96%
Benton,PRECINCT 14,Attorney General,,DEM,Total,74,
Benton,PRECINCT 14,Attorney General,,DEM,Under-Votes,30,28.85%
Benton,PRECINCT 14,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 14,Attorney General,,DEM,Total Votes Cast,104,
Benton,PRECINCT 15,Attorney General,,DEM,HARDY MYERS,429,77.44%
Benton,PRECINCT 15,Attorney General,,DEM,Write-Ins,5,0.90%
Benton,PRECINCT 15,Attorney General,,DEM,Total,434,
Benton,PRECINCT 15,Attorney General,,DEM,Under-Votes,120,21.66%
Benton,PRECINCT 15,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 15,Attorney General,,DEM,Total Votes Cast,554,
Benton,PRECINCT 16,Attorney General,,DEM,HARDY MYERS,286,79.44%
Benton,PRECINCT 16,Attorney General,,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 16,Attorney General,,DEM,Total,286,
Benton,PRECINCT 16,Attorney General,,DEM,Under-Votes,74,20.56%
Benton,PRECINCT 16,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 16,Attorney General,,DEM,Total Votes Cast,360,
Benton,PRECINCT 17,Attorney General,,DEM,HARDY MYERS,588,77.68%
Benton,PRECINCT 17,Attorney General,,DEM,Write-Ins,10,1.32%
Benton,PRECINCT 17,Attorney General,,DEM,Total,598,
Benton,PRECINCT 17,Attorney General,,DEM,Under-Votes,159,21.00%
Benton,PRECINCT 17,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 17,Attorney General,,DEM,Total Votes Cast,757,
Benton,PRECINCT 18,Attorney General,,DEM,HARDY MYERS,163,84.02%
Benton,PRECINCT 18,Attorney General,,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 18,Attorney General,,DEM,Total,163,
Benton,PRECINCT 18,Attorney General,,DEM,Under-Votes,31,15.98%
Benton,PRECINCT 18,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 18,Attorney General,,DEM,Total Votes Cast,194,
Benton,PRECINCT 19,Attorney General,,DEM,HARDY MYERS,329,70.75%
Benton,PRECINCT 19,Attorney General,,DEM,Write-Ins,3,0.65%
Benton,PRECINCT 19,Attorney General,,DEM,Total,332,
Benton,PRECINCT 19,Attorney General,,DEM,Under-Votes,133,28.60%
Benton,PRECINCT 19,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 19,Attorney General,,DEM,Total Votes Cast,465,
Benton,PRECINCT 20,Attorney General,,DEM,HARDY MYERS,175,71.72%
Benton,PRECINCT 20,Attorney General,,DEM,Write-Ins,4,1.64%
Benton,PRECINCT 20,Attorney General,,DEM,Total,179,
Benton,PRECINCT 20,Attorney General,,DEM,Under-Votes,65,26.64%
Benton,PRECINCT 20,Attorney General,,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 20,Attorney General,,DEM,Total Votes Cast,244,
Benton,PRECINCT 01,Attorney General,,REP,PAUL CONNOLLY,400,74.77%
Benton,PRECINCT 01,Attorney General,,REP,Write-Ins,4,0.75%
Benton,PRECINCT 01,Attorney General,,REP,Total,404,
Benton,PRECINCT 01,Attorney General,,REP,Under-Votes,131,24.49%
Benton,PRECINCT 01,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 01,Attorney General,,REP,Total Votes Cast,535,
Benton,PRECINCT 02,Attorney General,,REP,PAUL CONNOLLY,71,67.62%
Benton,PRECINCT 02,Attorney General,,REP,Write-Ins,2,1.90%
Benton,PRECINCT 02,Attorney General,,REP,Total,73,
Benton,PRECINCT 02,Attorney General,,REP,Under-Votes,32,30.48%
Benton,PRECINCT 02,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 02,Attorney General,,REP,Total Votes Cast,105,
Benton,PRECINCT 03,Attorney General,,REP,PAUL CONNOLLY,190,73.64%
Benton,PRECINCT 03,Attorney General,,REP,Write-Ins,3,1.16%
Benton,PRECINCT 03,Attorney General,,REP,Total,193,
Benton,PRECINCT 03,Attorney General,,REP,Under-Votes,65,25.19%
Benton,PRECINCT 03,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 03,Attorney General,,REP,Total Votes Cast,258,
Benton,PRECINCT 04,Attorney General,,REP,PAUL CONNOLLY,80,68.38%
Benton,PRECINCT 04,Attorney General,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 04,Attorney General,,REP,Total,80,
Benton,PRECINCT 04,Attorney General,,REP,Under-Votes,37,31.62%
Benton,PRECINCT 04,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 04,Attorney General,,REP,Total Votes Cast,117,
Benton,PRECINCT 05,Attorney General,,REP,PAUL CONNOLLY,138,69.35%
Benton,PRECINCT 05,Attorney General,,REP,Write-Ins,1,0.50%
Benton,PRECINCT 05,Attorney General,,REP,Total,139,
Benton,PRECINCT 05,Attorney General,,REP,Under-Votes,60,30.15%
Benton,PRECINCT 05,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 05,Attorney General,,REP,Total Votes Cast,199,
Benton,PRECINCT 06,Attorney General,,REP,PAUL CONNOLLY,287,78.20%
Benton,PRECINCT 06,Attorney General,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 06,Attorney General,,REP,Total,287,
Benton,PRECINCT 06,Attorney General,,REP,Under-Votes,80,21.80%
Benton,PRECINCT 06,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 06,Attorney General,,REP,Total Votes Cast,367,
Benton,PRECINCT 07,Attorney General,,REP,PAUL CONNOLLY,371,71.21%
Benton,PRECINCT 07,Attorney General,,REP,Write-Ins,5,0.96%
Benton,PRECINCT 07,Attorney General,,REP,Total,376,
Benton,PRECINCT 07,Attorney General,,REP,Under-Votes,145,27.83%
Benton,PRECINCT 07,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 07,Attorney General,,REP,Total Votes Cast,521,
Benton,PRECINCT 08,Attorney General,,REP,PAUL CONNOLLY,479,73.92%
Benton,PRECINCT 08,Attorney General,,REP,Write-Ins,4,0.62%
Benton,PRECINCT 08,Attorney General,,REP,Total,483,
Benton,PRECINCT 08,Attorney General,,REP,Under-Votes,165,25.46%
Benton,PRECINCT 08,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 08,Attorney General,,REP,Total Votes Cast,648,
Benton,PRECINCT 09,Attorney General,,REP,PAUL CONNOLLY,329,75.63%
Benton,PRECINCT 09,Attorney General,,REP,Write-Ins,2,0.46%
Benton,PRECINCT 09,Attorney General,,REP,Total,331,
Benton,PRECINCT 09,Attorney General,,REP,Under-Votes,104,23.91%
Benton,PRECINCT 09,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 09,Attorney General,,REP,Total Votes Cast,435,
Benton,PRECINCT 10,Attorney General,,REP,PAUL CONNOLLY,245,75.62%
Benton,PRECINCT 10,Attorney General,,REP,Write-Ins,2,0.62%
Benton,PRECINCT 10,Attorney General,,REP,Total,247,
Benton,PRECINCT 10,Attorney General,,REP,Under-Votes,77,23.77%
Benton,PRECINCT 10,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 10,Attorney General,,REP,Total Votes Cast,324,
Benton,PRECINCT 11,Attorney General,,REP,PAUL CONNOLLY,553,68.27%
Benton,PRECINCT 11,Attorney General,,REP,Write-Ins,2,0.25%
Benton,PRECINCT 11,Attorney General,,REP,Total,555,
Benton,PRECINCT 11,Attorney General,,REP,Under-Votes,255,31.48%
Benton,PRECINCT 11,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 11,Attorney General,,REP,Total Votes Cast,810,
Benton,PRECINCT 12,Attorney General,,REP,PAUL CONNOLLY,65,73.86%
Benton,PRECINCT 12,Attorney General,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 12,Attorney General,,REP,Total,65,
Benton,PRECINCT 12,Attorney General,,REP,Under-Votes,23,26.14%
Benton,PRECINCT 12,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 12,Attorney General,,REP,Total Votes Cast,88,
Benton,PRECINCT 13,Attorney General,,REP,PAUL CONNOLLY,28,60.87%
Benton,PRECINCT 13,Attorney General,,REP,Write-Ins,2,4.35%
Benton,PRECINCT 13,Attorney General,,REP,Total,30,
Benton,PRECINCT 13,Attorney General,,REP,Under-Votes,16,34.78%
Benton,PRECINCT 13,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 13,Attorney General,,REP,Total Votes Cast,46,
Benton,PRECINCT 14,Attorney General,,REP,PAUL CONNOLLY,59,57.28%
Benton,PRECINCT 14,Attorney General,,REP,Write-Ins,2,1.94%
Benton,PRECINCT 14,Attorney General,,REP,Total,61,
Benton,PRECINCT 14,Attorney General,,REP,Under-Votes,42,40.78%
Benton,PRECINCT 14,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 14,Attorney General,,REP,Total Votes Cast,103,
Benton,PRECINCT 15,Attorney General,,REP,PAUL CONNOLLY,314,72.35%
Benton,PRECINCT 15,Attorney General,,REP,Write-Ins,1,0.23%
Benton,PRECINCT 15,Attorney General,,REP,Total,315,
Benton,PRECINCT 15,Attorney General,,REP,Under-Votes,119,27.42%
Benton,PRECINCT 15,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 15,Attorney General,,REP,Total Votes Cast,434,
Benton,PRECINCT 16,Attorney General,,REP,PAUL CONNOLLY,193,70.70%
Benton,PRECINCT 16,Attorney General,,REP,Write-Ins,3,1.10%
Benton,PRECINCT 16,Attorney General,,REP,Total,196,
Benton,PRECINCT 16,Attorney General,,REP,Under-Votes,77,28.21%
Benton,PRECINCT 16,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 16,Attorney General,,REP,Total Votes Cast,273,
Benton,PRECINCT 17,Attorney General,,REP,PAUL CONNOLLY,402,72.17%
Benton,PRECINCT 17,Attorney General,,REP,Write-Ins,5,0.90%
Benton,PRECINCT 17,Attorney General,,REP,Total,407,
Benton,PRECINCT 17,Attorney General,,REP,Under-Votes,150,26.93%
Benton,PRECINCT 17,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 17,Attorney General,,REP,Total Votes Cast,557,
Benton,PRECINCT 18,Attorney General,,REP,PAUL CONNOLLY,188,66.20%
Benton,PRECINCT 18,Attorney General,,REP,Write-Ins,1,0.35%
Benton,PRECINCT 18,Attorney General,,REP,Total,189,
Benton,PRECINCT 18,Attorney General,,REP,Under-Votes,95,33.45%
Benton,PRECINCT 18,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 18,Attorney General,,REP,Total Votes Cast,284,
Benton,PRECINCT 19,Attorney General,,REP,PAUL CONNOLLY,218,68.99%
Benton,PRECINCT 19,Attorney General,,REP,Write-Ins,3,0.95%
Benton,PRECINCT 19,Attorney General,,REP,Total,221,
Benton,PRECINCT 19,Attorney General,,REP,Under-Votes,95,30.06%
Benton,PRECINCT 19,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 19,Attorney General,,REP,Total Votes Cast,316,
Benton,PRECINCT 20,Attorney General,,REP,PAUL CONNOLLY,162,71.05%
Benton,PRECINCT 20,Attorney General,,REP,Write-Ins,0,0.00%
Benton,PRECINCT 20,Attorney General,,REP,Total,162,
Benton,PRECINCT 20,Attorney General,,REP,Under-Votes,66,28.95%
Benton,PRECINCT 20,Attorney General,,REP,Over-Votes,0,0.00%
Benton,PRECINCT 20,Attorney General,,REP,Total Votes Cast,228,
Benton,PRECINCT 13,State Senate,12,DEM,HANK FRANZONI,35,74.47%
Benton,PRECINCT 13,State Senate,12,DEM,Write-Ins,0,0.00%
Benton,PRECINCT 13,State Senate,12,DEM,Total,35,
Benton,PRECINCT 13,State Senate,12,DEM,Under-Votes,12,25.53%
Benton,PRECINCT 13,State Senate,12,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 13,State Senate,12,DEM,Total Votes Cast,47,
Benton,PRECINCT 14,State Senate,12,DEM,HANK FRANZONI,60,57.69%
Benton,PRECINCT 14,State Senate,12,DEM,Write-Ins,2,1.92%
Benton,PRECINCT 14,State Senate,12,DEM,Total,62,
Benton,PRECINCT 14,State Senate,12,DEM,Under-Votes,42,40.38%
Benton,PRECINCT 14,State Senate,12,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 14,State Senate,12,DEM,Total Votes Cast,104,
Benton,PRECINCT 15,State Senate,12,DEM,HANK FRANZONI,344,66.67%
Benton,PRECINCT 15,State Senate,12,DEM,Write-Ins,3,0.58%
Benton,PRECINCT 15,State Senate,12,DEM,Total,347,
Benton,PRECINCT 15,State Senate,12,DEM,Under-Votes,169,32.75%
Benton,PRECINCT 15,State Senate,12,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 15,State Senate,12,DEM,Total Votes Cast,516,
Benton,PRECINCT 19,State Senate,12,DEM,HANK FRANZONI,166,62.64%
Benton,PRECINCT 19,State Senate,12,DEM,Write-Ins,2,0.75%
Benton,PRECINCT 19,State Senate,12,DEM,Total,168,
Benton,PRECINCT 19,State Senate,12,DEM,Under-Votes,97,36.60%
Benton,PRECINCT 19,State Senate,12,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 19,State Senate,12,DEM,Total Votes Cast,265,
Benton,PRECINCT 20,State Senate,12,DEM,HANK FRANZONI,150,61.48%
Benton,PRECINCT 20,State Senate,12,DEM,Write-Ins,4,1.64%
Benton,PRECINCT 20,State Senate,12,DEM,Total,154,
Benton,PRECINCT 20,State Senate,12,DEM,Under-Votes,90,36.89%
Benton,PRECINCT 20,State Senate,12,DEM,Over-Votes,0,0.00%
Benton,PRECINCT 20,State Senate,12,DEM,Total Votes Cast,244,
Benton,PRECINCT 13,State Senate,12,REP,GARY GEORGE,26,56.52%
Benton,PRECINCT 13,State Senate,12,REP,Write-Ins,2,4.35%
Benton,PRECINCT 13,State Senate,12,REP,Total,28,
Benton,PRECINCT 13,State Senate,12,REP,Under-Votes,18,39.13%
Benton,PRECINCT 13,State Senate,12,REP,Over-Votes,0,0.00%
Benton,PRECINCT 13,State Senate,12,REP,Total Votes Cast,46,
Benton,PRECINCT 14,State Senate,12,REP,GARY GEORGE,64,62.14%
Benton,PRECINCT 14,State Senate,12,REP,Write-Ins,2,1.94%
Benton,PRECINCT 14,State Senate,12,REP,Total,66,
Benton,PRECINCT 14,State Senate,12,REP,Under-Votes,37,35.92%
Benton,PRECINCT 14,State Senate,12,REP,Over-Votes,0,0.00%
Benton,PRECINCT 14,State Senate,12,REP,Total Votes Cast,103,
Benton,PRECINCT 15,State Senate,12,REP,GARY GEORGE,292,71.57%
Benton,PRECINCT 15,State Senate,12,REP,Write-Ins,1,0.25%
Benton,PRECINCT 15,State Senate,12,REP,Total,293,
Benton,PRECINCT 15,State Senate,12,REP,Under-Votes,115,28.19%
Benton,PRECINCT 15,State Senate,12,REP,Over-Votes,0,0.00%
Benton,PRECINCT 15,State Senate,12,REP,Total Votes Cast,408,
Benton,PRECINCT 19,State Senate,12,REP,GARY GEORGE,132,66.33%
Benton,PRECINCT 19,State Senate,12,REP,Write-Ins,1,0.50%
Benton,PRECINCT 19,State Senate,12,REP,Total,133,
Benton,PRECINCT 19,State Senate,12,REP,Under-Votes,66,33.17%
Benton,PRECINCT 19,State Senate,12,REP,Over-Votes,0,0.00%
Benton,PRECINCT 19,State Senate,12,REP,Total Votes Cast,199,
Benton,PRECINCT 20,State Senate,12,REP,GARY GEORGE,153,67.11%
Benton,PRECINCT 20,State Senate,12,REP,Write-Ins,1,0.44%
Benton,PRECINCT 20,State Senate,12,REP,Total,154,
Benton,PRECINCT 20,State Senate,12,REP,Under-Votes,74,32.46%
Benton,PRECINCT 20,State Senate,12,REP,Over-Votes,0,0.00%
Benton,PRECINCT 20,State Senate,12,REP,Total Votes Cast,228,
Benton,PRECINCT 11,State House,15,DEM,WESLEY B. PRICE,320,59.26%
Benton,PRECINCT 11,State House,15,DEM,"EDGAR HAHN, JR.",63,11.67%
