county,candidate,party,office,district,precinct,votes
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4204,47
Multnomah,John Kitzhaber,DEM,Governor,,4204,1244
Multnomah,Write-ins,DEM,Governor,,4204,10
Multnomah,Over Votes,DEM,Governor,,4204,0
Multnomah,Under Votes,DEM,Governor,,4204,79
Multnomah,Bruce A Cuff,REP,Governor,,4204,8
Multnomah,Gordon Challstrom,REP,Governor,,4204,6
Multnomah,Tim Carr,REP,Governor,,4204,7
Multnomah,Dennis Richardson,REP,Governor,,4204,47
Multnomah,Mae Rafferty,REP,Governor,,4204,5
Multnomah,Darren Karr,REP,Governor,,4204,2
Multnomah,Write-ins,REP,Governor,,4204,2
Multnomah,Over Votes,REP,Governor,,4204,0
Multnomah,Under Votes,REP,Governor,,4204,19
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4205,55
Multnomah,John Kitzhaber,DEM,Governor,,4205,1360
Multnomah,Write-ins,DEM,Governor,,4205,9
Multnomah,Over Votes,DEM,Governor,,4205,0
Multnomah,Under Votes,DEM,Governor,,4205,88
Multnomah,Bruce A Cuff,REP,Governor,,4205,4
Multnomah,Gordon Challstrom,REP,Governor,,4205,14
Multnomah,Tim Carr,REP,Governor,,4205,7
Multnomah,Dennis Richardson,REP,Governor,,4205,45
Multnomah,Mae Rafferty,REP,Governor,,4205,5
Multnomah,Darren Karr,REP,Governor,,4205,1
Multnomah,Write-ins,REP,Governor,,4205,3
Multnomah,Over Votes,REP,Governor,,4205,0
Multnomah,Under Votes,REP,Governor,,4205,30
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4206,32
Multnomah,John Kitzhaber,DEM,Governor,,4206,1036
Multnomah,Write-ins,DEM,Governor,,4206,7
Multnomah,Over Votes,DEM,Governor,,4206,0
Multnomah,Under Votes,DEM,Governor,,4206,97
Multnomah,Bruce A Cuff,REP,Governor,,4206,5
Multnomah,Gordon Challstrom,REP,Governor,,4206,3
Multnomah,Tim Carr,REP,Governor,,4206,12
Multnomah,Dennis Richardson,REP,Governor,,4206,43
Multnomah,Mae Rafferty,REP,Governor,,4206,8
Multnomah,Darren Karr,REP,Governor,,4206,3
Multnomah,Write-ins,REP,Governor,,4206,2
Multnomah,Over Votes,REP,Governor,,4206,0
Multnomah,Under Votes,REP,Governor,,4206,25
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4207,25
Multnomah,John Kitzhaber,DEM,Governor,,4207,1070
Multnomah,Write-ins,DEM,Governor,,4207,15
Multnomah,Over Votes,DEM,Governor,,4207,0
Multnomah,Under Votes,DEM,Governor,,4207,91
Multnomah,Bruce A Cuff,REP,Governor,,4207,4
Multnomah,Gordon Challstrom,REP,Governor,,4207,6
Multnomah,Tim Carr,REP,Governor,,4207,2
Multnomah,Dennis Richardson,REP,Governor,,4207,34
Multnomah,Mae Rafferty,REP,Governor,,4207,3
Multnomah,Darren Karr,REP,Governor,,4207,1
Multnomah,Write-ins,REP,Governor,,4207,2
Multnomah,Over Votes,REP,Governor,,4207,0
Multnomah,Under Votes,REP,Governor,,4207,11
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4208,44
Multnomah,John Kitzhaber,DEM,Governor,,4208,1044
Multnomah,Write-ins,DEM,Governor,,4208,8
Multnomah,Over Votes,DEM,Governor,,4208,0
Multnomah,Under Votes,DEM,Governor,,4208,75
Multnomah,Bruce A Cuff,REP,Governor,,4208,3
Multnomah,Gordon Challstrom,REP,Governor,,4208,5
Multnomah,Tim Carr,REP,Governor,,4208,4
Multnomah,Dennis Richardson,REP,Governor,,4208,42
Multnomah,Mae Rafferty,REP,Governor,,4208,9
Multnomah,Darren Karr,REP,Governor,,4208,0
Multnomah,Write-ins,REP,Governor,,4208,1
Multnomah,Over Votes,REP,Governor,,4208,0
Multnomah,Under Votes,REP,Governor,,4208,17
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4209,39
Multnomah,John Kitzhaber,DEM,Governor,,4209,925
Multnomah,Write-ins,DEM,Governor,,4209,14
Multnomah,Over Votes,DEM,Governor,,4209,0
Multnomah,Under Votes,DEM,Governor,,4209,87
Multnomah,Bruce A Cuff,REP,Governor,,4209,10
Multnomah,Gordon Challstrom,REP,Governor,,4209,16
Multnomah,Tim Carr,REP,Governor,,4209,10
Multnomah,Dennis Richardson,REP,Governor,,4209,71
Multnomah,Mae Rafferty,REP,Governor,,4209,8
Multnomah,Darren Karr,REP,Governor,,4209,1
Multnomah,Write-ins,REP,Governor,,4209,0
Multnomah,Over Votes,REP,Governor,,4209,0
Multnomah,Under Votes,REP,Governor,,4209,28
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4210,41
Multnomah,John Kitzhaber,DEM,Governor,,4210,942
Multnomah,Write-ins,DEM,Governor,,4210,12
Multnomah,Over Votes,DEM,Governor,,4210,0
Multnomah,Under Votes,DEM,Governor,,4210,77
Multnomah,Bruce A Cuff,REP,Governor,,4210,12
Multnomah,Gordon Challstrom,REP,Governor,,4210,10
Multnomah,Tim Carr,REP,Governor,,4210,13
Multnomah,Dennis Richardson,REP,Governor,,4210,83
Multnomah,Mae Rafferty,REP,Governor,,4210,15
Multnomah,Darren Karr,REP,Governor,,4210,3
Multnomah,Write-ins,REP,Governor,,4210,1
Multnomah,Over Votes,REP,Governor,,4210,0
Multnomah,Under Votes,REP,Governor,,4210,27
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4211,63
Multnomah,John Kitzhaber,DEM,Governor,,4211,1020
Multnomah,Write-ins,DEM,Governor,,4211,18
Multnomah,Over Votes,DEM,Governor,,4211,0
Multnomah,Under Votes,DEM,Governor,,4211,84
Multnomah,Bruce A Cuff,REP,Governor,,4211,17
Multnomah,Gordon Challstrom,REP,Governor,,4211,11
Multnomah,Tim Carr,REP,Governor,,4211,23
Multnomah,Dennis Richardson,REP,Governor,,4211,87
Multnomah,Mae Rafferty,REP,Governor,,4211,8
Multnomah,Darren Karr,REP,Governor,,4211,0
Multnomah,Write-ins,REP,Governor,,4211,4
Multnomah,Over Votes,REP,Governor,,4211,0
Multnomah,Under Votes,REP,Governor,,4211,37
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4301,37
Multnomah,John Kitzhaber,DEM,Governor,,4301,864
Multnomah,Write-ins,DEM,Governor,,4301,11
Multnomah,Over Votes,DEM,Governor,,4301,0
Multnomah,Under Votes,DEM,Governor,,4301,58
Multnomah,Bruce A Cuff,REP,Governor,,4301,11
Multnomah,Gordon Challstrom,REP,Governor,,4301,9
Multnomah,Tim Carr,REP,Governor,,4301,5
Multnomah,Dennis Richardson,REP,Governor,,4301,33
Multnomah,Mae Rafferty,REP,Governor,,4301,9
Multnomah,Darren Karr,REP,Governor,,4301,0
Multnomah,Write-ins,REP,Governor,,4301,0
Multnomah,Over Votes,REP,Governor,,4301,0
Multnomah,Under Votes,REP,Governor,,4301,13
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4302,30
Multnomah,John Kitzhaber,DEM,Governor,,4302,732
Multnomah,Write-ins,DEM,Governor,,4302,7
Multnomah,Over Votes,DEM,Governor,,4302,0
Multnomah,Under Votes,DEM,Governor,,4302,60
Multnomah,Bruce A Cuff,REP,Governor,,4302,3
Multnomah,Gordon Challstrom,REP,Governor,,4302,3
Multnomah,Tim Carr,REP,Governor,,4302,0
Multnomah,Dennis Richardson,REP,Governor,,4302,23
Multnomah,Mae Rafferty,REP,Governor,,4302,6
Multnomah,Darren Karr,REP,Governor,,4302,3
Multnomah,Write-ins,REP,Governor,,4302,3
Multnomah,Over Votes,REP,Governor,,4302,0
Multnomah,Under Votes,REP,Governor,,4302,15
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4303,28
Multnomah,John Kitzhaber,DEM,Governor,,4303,812
Multnomah,Write-ins,DEM,Governor,,4303,5
Multnomah,Over Votes,DEM,Governor,,4303,0
Multnomah,Under Votes,DEM,Governor,,4303,80
Multnomah,Bruce A Cuff,REP,Governor,,4303,0
Multnomah,Gordon Challstrom,REP,Governor,,4303,2
Multnomah,Tim Carr,REP,Governor,,4303,2
Multnomah,Dennis Richardson,REP,Governor,,4303,20
Multnomah,Mae Rafferty,REP,Governor,,4303,6
Multnomah,Darren Karr,REP,Governor,,4303,1
Multnomah,Write-ins,REP,Governor,,4303,1
Multnomah,Over Votes,REP,Governor,,4303,0
Multnomah,Under Votes,REP,Governor,,4303,6
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4304,35
Multnomah,John Kitzhaber,DEM,Governor,,4304,798
Multnomah,Write-ins,DEM,Governor,,4304,13
Multnomah,Over Votes,DEM,Governor,,4304,0
Multnomah,Under Votes,DEM,Governor,,4304,70
Multnomah,Bruce A Cuff,REP,Governor,,4304,8
Multnomah,Gordon Challstrom,REP,Governor,,4304,1
Multnomah,Tim Carr,REP,Governor,,4304,7
Multnomah,Dennis Richardson,REP,Governor,,4304,33
Multnomah,Mae Rafferty,REP,Governor,,4304,4
Multnomah,Darren Karr,REP,Governor,,4304,1
Multnomah,Write-ins,REP,Governor,,4304,2
Multnomah,Over Votes,REP,Governor,,4304,0
Multnomah,Under Votes,REP,Governor,,4304,17
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4305,47
Multnomah,John Kitzhaber,DEM,Governor,,4305,972
Multnomah,Write-ins,DEM,Governor,,4305,7
Multnomah,Over Votes,DEM,Governor,,4305,0
Multnomah,Under Votes,DEM,Governor,,4305,89
Multnomah,Bruce A Cuff,REP,Governor,,4305,8
Multnomah,Gordon Challstrom,REP,Governor,,4305,17
Multnomah,Tim Carr,REP,Governor,,4305,12
Multnomah,Dennis Richardson,REP,Governor,,4305,76
Multnomah,Mae Rafferty,REP,Governor,,4305,10
Multnomah,Darren Karr,REP,Governor,,4305,3
Multnomah,Write-ins,REP,Governor,,4305,4
Multnomah,Over Votes,REP,Governor,,4305,0
Multnomah,Under Votes,REP,Governor,,4305,23
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4306,22
Multnomah,John Kitzhaber,DEM,Governor,,4306,907
Multnomah,Write-ins,DEM,Governor,,4306,12
Multnomah,Over Votes,DEM,Governor,,4306,0
Multnomah,Under Votes,DEM,Governor,,4306,55
Multnomah,Bruce A Cuff,REP,Governor,,4306,5
Multnomah,Gordon Challstrom,REP,Governor,,4306,14
Multnomah,Tim Carr,REP,Governor,,4306,6
Multnomah,Dennis Richardson,REP,Governor,,4306,74
Multnomah,Mae Rafferty,REP,Governor,,4306,5
Multnomah,Darren Karr,REP,Governor,,4306,3
Multnomah,Write-ins,REP,Governor,,4306,6
Multnomah,Over Votes,REP,Governor,,4306,0
Multnomah,Under Votes,REP,Governor,,4306,27
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4307,40
Multnomah,John Kitzhaber,DEM,Governor,,4307,799
Multnomah,Write-ins,DEM,Governor,,4307,16
Multnomah,Over Votes,DEM,Governor,,4307,0
Multnomah,Under Votes,DEM,Governor,,4307,46
Multnomah,Bruce A Cuff,REP,Governor,,4307,21
Multnomah,Gordon Challstrom,REP,Governor,,4307,15
Multnomah,Tim Carr,REP,Governor,,4307,10
Multnomah,Dennis Richardson,REP,Governor,,4307,80
Multnomah,Mae Rafferty,REP,Governor,,4307,9
Multnomah,Darren Karr,REP,Governor,,4307,2
Multnomah,Write-ins,REP,Governor,,4307,3
Multnomah,Over Votes,REP,Governor,,4307,0
Multnomah,Under Votes,REP,Governor,,4307,23
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4308,50
Multnomah,John Kitzhaber,DEM,Governor,,4308,1339
Multnomah,Write-ins,DEM,Governor,,4308,15
Multnomah,Over Votes,DEM,Governor,,4308,0
Multnomah,Under Votes,DEM,Governor,,4308,78
Multnomah,Bruce A Cuff,REP,Governor,,4308,6
Multnomah,Gordon Challstrom,REP,Governor,,4308,9
Multnomah,Tim Carr,REP,Governor,,4308,5
Multnomah,Dennis Richardson,REP,Governor,,4308,64
Multnomah,Mae Rafferty,REP,Governor,,4308,7
Multnomah,Darren Karr,REP,Governor,,4308,1
Multnomah,Write-ins,REP,Governor,,4308,3
Multnomah,Over Votes,REP,Governor,,4308,0
Multnomah,Under Votes,REP,Governor,,4308,39
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4310,38
Multnomah,John Kitzhaber,DEM,Governor,,4310,953
Multnomah,Write-ins,DEM,Governor,,4310,4
Multnomah,Over Votes,DEM,Governor,,4310,0
Multnomah,Under Votes,DEM,Governor,,4310,54
Multnomah,Bruce A Cuff,REP,Governor,,4310,4
Multnomah,Gordon Challstrom,REP,Governor,,4310,3
Multnomah,Tim Carr,REP,Governor,,4310,5
Multnomah,Dennis Richardson,REP,Governor,,4310,32
Multnomah,Mae Rafferty,REP,Governor,,4310,3
Multnomah,Darren Karr,REP,Governor,,4310,0
Multnomah,Write-ins,REP,Governor,,4310,4
Multnomah,Over Votes,REP,Governor,,4310,0
Multnomah,Under Votes,REP,Governor,,4310,18
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4311,27
Multnomah,John Kitzhaber,DEM,Governor,,4311,838
Multnomah,Write-ins,DEM,Governor,,4311,5
Multnomah,Over Votes,DEM,Governor,,4311,0
Multnomah,Under Votes,DEM,Governor,,4311,66
Multnomah,Bruce A Cuff,REP,Governor,,4311,2
Multnomah,Gordon Challstrom,REP,Governor,,4311,3
Multnomah,Tim Carr,REP,Governor,,4311,5
Multnomah,Dennis Richardson,REP,Governor,,4311,24
Multnomah,Mae Rafferty,REP,Governor,,4311,5
Multnomah,Darren Karr,REP,Governor,,4311,0
Multnomah,Write-ins,REP,Governor,,4311,1
Multnomah,Over Votes,REP,Governor,,4311,0
Multnomah,Under Votes,REP,Governor,,4311,12
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4401,68
Multnomah,John Kitzhaber,DEM,Governor,,4401,542
Multnomah,Write-ins,DEM,Governor,,4401,15
Multnomah,Over Votes,DEM,Governor,,4401,0
Multnomah,Under Votes,DEM,Governor,,4401,52
Multnomah,Bruce A Cuff,REP,Governor,,4401,10
Multnomah,Gordon Challstrom,REP,Governor,,4401,11
Multnomah,Tim Carr,REP,Governor,,4401,10
Multnomah,Dennis Richardson,REP,Governor,,4401,55
Multnomah,Mae Rafferty,REP,Governor,,4401,15
Multnomah,Darren Karr,REP,Governor,,4401,1
Multnomah,Write-ins,REP,Governor,,4401,2
Multnomah,Over Votes,REP,Governor,,4401,0
Multnomah,Under Votes,REP,Governor,,4401,22
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4402,72
Multnomah,John Kitzhaber,DEM,Governor,,4402,732
Multnomah,Write-ins,DEM,Governor,,4402,9
Multnomah,Over Votes,DEM,Governor,,4402,0
Multnomah,Under Votes,DEM,Governor,,4402,76
Multnomah,Bruce A Cuff,REP,Governor,,4402,17
Multnomah,Gordon Challstrom,REP,Governor,,4402,12
Multnomah,Tim Carr,REP,Governor,,4402,11
Multnomah,Dennis Richardson,REP,Governor,,4402,91
Multnomah,Mae Rafferty,REP,Governor,,4402,13
Multnomah,Darren Karr,REP,Governor,,4402,1
Multnomah,Write-ins,REP,Governor,,4402,4
Multnomah,Over Votes,REP,Governor,,4402,0
Multnomah,Under Votes,REP,Governor,,4402,29
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4403,38
Multnomah,John Kitzhaber,DEM,Governor,,4403,745
Multnomah,Write-ins,DEM,Governor,,4403,16
Multnomah,Over Votes,DEM,Governor,,4403,0
Multnomah,Under Votes,DEM,Governor,,4403,76
Multnomah,Bruce A Cuff,REP,Governor,,4403,11
Multnomah,Gordon Challstrom,REP,Governor,,4403,20
Multnomah,Tim Carr,REP,Governor,,4403,7
Multnomah,Dennis Richardson,REP,Governor,,4403,69
Multnomah,Mae Rafferty,REP,Governor,,4403,8
Multnomah,Darren Karr,REP,Governor,,4403,2
Multnomah,Write-ins,REP,Governor,,4403,3
Multnomah,Over Votes,REP,Governor,,4403,0
Multnomah,Under Votes,REP,Governor,,4403,27
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4404,56
Multnomah,John Kitzhaber,DEM,Governor,,4404,643
Multnomah,Write-ins,DEM,Governor,,4404,10
Multnomah,Over Votes,DEM,Governor,,4404,0
Multnomah,Under Votes,DEM,Governor,,4404,57
Multnomah,Bruce A Cuff,REP,Governor,,4404,10
Multnomah,Gordon Challstrom,REP,Governor,,4404,8
Multnomah,Tim Carr,REP,Governor,,4404,12
Multnomah,Dennis Richardson,REP,Governor,,4404,37
Multnomah,Mae Rafferty,REP,Governor,,4404,4
Multnomah,Darren Karr,REP,Governor,,4404,3
Multnomah,Write-ins,REP,Governor,,4404,0
Multnomah,Over Votes,REP,Governor,,4404,0
Multnomah,Under Votes,REP,Governor,,4404,13
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4405,61
Multnomah,John Kitzhaber,DEM,Governor,,4405,766
Multnomah,Write-ins,DEM,Governor,,4405,16
Multnomah,Over Votes,DEM,Governor,,4405,0
Multnomah,Under Votes,DEM,Governor,,4405,71
Multnomah,Bruce A Cuff,REP,Governor,,4405,12
Multnomah,Gordon Challstrom,REP,Governor,,4405,13
Multnomah,Tim Carr,REP,Governor,,4405,8
Multnomah,Dennis Richardson,REP,Governor,,4405,63
Multnomah,Mae Rafferty,REP,Governor,,4405,16
Multnomah,Darren Karr,REP,Governor,,4405,5
Multnomah,Write-ins,REP,Governor,,4405,0
Multnomah,Over Votes,REP,Governor,,4405,1
Multnomah,Under Votes,REP,Governor,,4405,28
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4406,62
Multnomah,John Kitzhaber,DEM,Governor,,4406,790
Multnomah,Write-ins,DEM,Governor,,4406,13
Multnomah,Over Votes,DEM,Governor,,4406,2
Multnomah,Under Votes,DEM,Governor,,4406,76
Multnomah,Bruce A Cuff,REP,Governor,,4406,8
Multnomah,Gordon Challstrom,REP,Governor,,4406,7
Multnomah,Tim Carr,REP,Governor,,4406,16
Multnomah,Dennis Richardson,REP,Governor,,4406,96
Multnomah,Mae Rafferty,REP,Governor,,4406,14
Multnomah,Darren Karr,REP,Governor,,4406,0
Multnomah,Write-ins,REP,Governor,,4406,8
Multnomah,Over Votes,REP,Governor,,4406,0
Multnomah,Under Votes,REP,Governor,,4406,52
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4407,45
Multnomah,John Kitzhaber,DEM,Governor,,4407,637
Multnomah,Write-ins,DEM,Governor,,4407,14
Multnomah,Over Votes,DEM,Governor,,4407,0
Multnomah,Under Votes,DEM,Governor,,4407,48
Multnomah,Bruce A Cuff,REP,Governor,,4407,7
Multnomah,Gordon Challstrom,REP,Governor,,4407,5
Multnomah,Tim Carr,REP,Governor,,4407,1
Multnomah,Dennis Richardson,REP,Governor,,4407,42
Multnomah,Mae Rafferty,REP,Governor,,4407,7
Multnomah,Darren Karr,REP,Governor,,4407,1
Multnomah,Write-ins,REP,Governor,,4407,1
Multnomah,Over Votes,REP,Governor,,4407,0
Multnomah,Under Votes,REP,Governor,,4407,10
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4408,52
Multnomah,John Kitzhaber,DEM,Governor,,4408,675
Multnomah,Write-ins,DEM,Governor,,4408,12
Multnomah,Over Votes,DEM,Governor,,4408,0
Multnomah,Under Votes,DEM,Governor,,4408,53
Multnomah,Bruce A Cuff,REP,Governor,,4408,12
Multnomah,Gordon Challstrom,REP,Governor,,4408,23
Multnomah,Tim Carr,REP,Governor,,4408,23
Multnomah,Dennis Richardson,REP,Governor,,4408,104
Multnomah,Mae Rafferty,REP,Governor,,4408,8
Multnomah,Darren Karr,REP,Governor,,4408,3
Multnomah,Write-ins,REP,Governor,,4408,5
Multnomah,Over Votes,REP,Governor,,4408,0
Multnomah,Under Votes,REP,Governor,,4408,43
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4409,26
Multnomah,John Kitzhaber,DEM,Governor,,4409,224
Multnomah,Write-ins,DEM,Governor,,4409,3
Multnomah,Over Votes,DEM,Governor,,4409,0
Multnomah,Under Votes,DEM,Governor,,4409,26
Multnomah,Bruce A Cuff,REP,Governor,,4409,7
Multnomah,Gordon Challstrom,REP,Governor,,4409,9
Multnomah,Tim Carr,REP,Governor,,4409,5
Multnomah,Dennis Richardson,REP,Governor,,4409,31
Multnomah,Mae Rafferty,REP,Governor,,4409,2
Multnomah,Darren Karr,REP,Governor,,4409,2
Multnomah,Write-ins,REP,Governor,,4409,2
Multnomah,Over Votes,REP,Governor,,4409,0
Multnomah,Under Votes,REP,Governor,,4409,15
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4501,54
Multnomah,John Kitzhaber,DEM,Governor,,4501,1319
Multnomah,Write-ins,DEM,Governor,,4501,21
Multnomah,Over Votes,DEM,Governor,,4501,0
Multnomah,Under Votes,DEM,Governor,,4501,106
Multnomah,Bruce A Cuff,REP,Governor,,4501,12
Multnomah,Gordon Challstrom,REP,Governor,,4501,5
Multnomah,Tim Carr,REP,Governor,,4501,18
Multnomah,Dennis Richardson,REP,Governor,,4501,129
Multnomah,Mae Rafferty,REP,Governor,,4501,4
Multnomah,Darren Karr,REP,Governor,,4501,1
Multnomah,Write-ins,REP,Governor,,4501,2
Multnomah,Over Votes,REP,Governor,,4501,0
Multnomah,Under Votes,REP,Governor,,4501,58
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4502,64
Multnomah,John Kitzhaber,DEM,Governor,,4502,855
Multnomah,Write-ins,DEM,Governor,,4502,9
Multnomah,Over Votes,DEM,Governor,,4502,0
Multnomah,Under Votes,DEM,Governor,,4502,77
Multnomah,Bruce A Cuff,REP,Governor,,4502,14
Multnomah,Gordon Challstrom,REP,Governor,,4502,16
Multnomah,Tim Carr,REP,Governor,,4502,10
Multnomah,Dennis Richardson,REP,Governor,,4502,98
Multnomah,Mae Rafferty,REP,Governor,,4502,9
Multnomah,Darren Karr,REP,Governor,,4502,1
Multnomah,Write-ins,REP,Governor,,4502,3
Multnomah,Over Votes,REP,Governor,,4502,0
Multnomah,Under Votes,REP,Governor,,4502,35
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4503,36
Multnomah,John Kitzhaber,DEM,Governor,,4503,1184
Multnomah,Write-ins,DEM,Governor,,4503,10
Multnomah,Over Votes,DEM,Governor,,4503,0
Multnomah,Under Votes,DEM,Governor,,4503,72
Multnomah,Bruce A Cuff,REP,Governor,,4503,6
Multnomah,Gordon Challstrom,REP,Governor,,4503,11
Multnomah,Tim Carr,REP,Governor,,4503,9
Multnomah,Dennis Richardson,REP,Governor,,4503,83
Multnomah,Mae Rafferty,REP,Governor,,4503,12
Multnomah,Darren Karr,REP,Governor,,4503,0
Multnomah,Write-ins,REP,Governor,,4503,1
Multnomah,Over Votes,REP,Governor,,4503,0
Multnomah,Under Votes,REP,Governor,,4503,43
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4504,47
Multnomah,John Kitzhaber,DEM,Governor,,4504,1558
Multnomah,Write-ins,DEM,Governor,,4504,14
Multnomah,Over Votes,DEM,Governor,,4504,0
Multnomah,Under Votes,DEM,Governor,,4504,102
Multnomah,Bruce A Cuff,REP,Governor,,4504,21
Multnomah,Gordon Challstrom,REP,Governor,,4504,12
Multnomah,Tim Carr,REP,Governor,,4504,16
Multnomah,Dennis Richardson,REP,Governor,,4504,139
Multnomah,Mae Rafferty,REP,Governor,,4504,8
Multnomah,Darren Karr,REP,Governor,,4504,3
Multnomah,Write-ins,REP,Governor,,4504,6
Multnomah,Over Votes,REP,Governor,,4504,0
Multnomah,Under Votes,REP,Governor,,4504,61
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4505,39
Multnomah,John Kitzhaber,DEM,Governor,,4505,619
Multnomah,Write-ins,DEM,Governor,,4505,14
Multnomah,Over Votes,DEM,Governor,,4505,0
Multnomah,Under Votes,DEM,Governor,,4505,52
Multnomah,Bruce A Cuff,REP,Governor,,4505,7
Multnomah,Gordon Challstrom,REP,Governor,,4505,8
Multnomah,Tim Carr,REP,Governor,,4505,14
Multnomah,Dennis Richardson,REP,Governor,,4505,74
Multnomah,Mae Rafferty,REP,Governor,,4505,3
Multnomah,Darren Karr,REP,Governor,,4505,0
Multnomah,Write-ins,REP,Governor,,4505,1
Multnomah,Over Votes,REP,Governor,,4505,0
Multnomah,Under Votes,REP,Governor,,4505,29
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4506,50
Multnomah,John Kitzhaber,DEM,Governor,,4506,425
Multnomah,Write-ins,DEM,Governor,,4506,8
Multnomah,Over Votes,DEM,Governor,,4506,0
Multnomah,Under Votes,DEM,Governor,,4506,50
Multnomah,Bruce A Cuff,REP,Governor,,4506,14
Multnomah,Gordon Challstrom,REP,Governor,,4506,16
Multnomah,Tim Carr,REP,Governor,,4506,8
Multnomah,Dennis Richardson,REP,Governor,,4506,160
Multnomah,Mae Rafferty,REP,Governor,,4506,11
Multnomah,Darren Karr,REP,Governor,,4506,2
Multnomah,Write-ins,REP,Governor,,4506,4
Multnomah,Over Votes,REP,Governor,,4506,0
Multnomah,Under Votes,REP,Governor,,4506,40
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4507,42
Multnomah,John Kitzhaber,DEM,Governor,,4507,975
Multnomah,Write-ins,DEM,Governor,,4507,13
Multnomah,Over Votes,DEM,Governor,,4507,0
Multnomah,Under Votes,DEM,Governor,,4507,72
Multnomah,Bruce A Cuff,REP,Governor,,4507,6
Multnomah,Gordon Challstrom,REP,Governor,,4507,13
Multnomah,Tim Carr,REP,Governor,,4507,18
Multnomah,Dennis Richardson,REP,Governor,,4507,88
Multnomah,Mae Rafferty,REP,Governor,,4507,13
Multnomah,Darren Karr,REP,Governor,,4507,1
Multnomah,Write-ins,REP,Governor,,4507,4
Multnomah,Over Votes,REP,Governor,,4507,1
Multnomah,Under Votes,REP,Governor,,4507,36
Multnomah,Ifeanyichukwu C Diru,DEM,Governor,,4508,39
Multnomah,John Kitzhaber,DEM,Governor,,4508,598
Multnomah,Write-ins,DEM,Governor,,4508,10
Multnomah,Over Votes,DEM,Governor,,4508,0
Multnomah,Under Votes,DEM,Governor,,4508,53
Multnomah,Bruce A Cuff,REP,Governor,,4508,6
Multnomah,Gordon Challstrom,REP,Governor,,4508,18
Multnomah,Tim Carr,REP,Governor,,4508,15
Multnomah,Dennis Richardson,REP,Governor,,4508,89
